false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.0272654370489174,0.4897119341563786,0.8100797,0.9727345629510826,0.4897119341563786,0.4624464971074612
0.028869286287089013,0.4897119341563786,0.8051795,0.971130713712911,0.4897119341563786,0.4608426478692896
0.028869286287089013,0.49176954732510286,0.8016775,0.971130713712911,0.49176954732510286,0.46290026103801385
0.02967121090617482,0.49176954732510286,0.80145323,0.9703287890938251,0.49176954732510286,0.46209833641892806
0.02967121090617482,0.4948559670781893,0.8002703,0.9703287890938251,0.4948559670781893,0.4651847561720145
0.030473135525260625,0.4948559670781893,0.8001604,0.9695268644747393,0.4948559670781893,0.4643828315529287
0.030473135525260625,0.5010288065843621,0.79619586,0.9695268644747393,0.5010288065843621,0.47055567105910145
0.03127506014434643,0.5010288065843621,0.7953028,0.9687249398556536,0.5010288065843621,0.46975374644001566
0.03127506014434643,0.51440329218107,0.7875148,0.9687249398556536,0.51440329218107,0.4831282320367235
0.03207698476343224,0.51440329218107,0.78596926,0.9679230152365678,0.51440329218107,0.4823263074176377
0.03207698476343224,0.5216049382716049,0.77801627,0.9679230152365678,0.5216049382716049,0.4895279535081727
0.034482758620689655,0.5216049382716049,0.7777102,0.9655172413793104,0.5216049382716049,0.48712217965091525
0.034482758620689655,0.5236625514403292,0.7764971,0.9655172413793104,0.5236625514403292,0.4891797928196396
0.03528468323977546,0.5236625514403292,0.7753126,0.9647153167602245,0.5236625514403292,0.4883778682005538
0.03528468323977546,0.5329218106995884,0.76679206,0.9647153167602245,0.5329218106995884,0.497637127459813
0.03688853247794707,0.5329218106995884,0.7661188,0.9631114675220529,0.5329218106995884,0.49603327822164134
0.03688853247794707,0.5339506172839507,0.7649972,0.9631114675220529,0.5339506172839507,0.49706208480600356
0.03769045709703288,0.5339506172839507,0.7641844,0.9623095429029671,0.5339506172839507,0.49626016018691776
0.03769045709703288,0.5360082304526749,0.7603778,0.9623095429029671,0.5360082304526749,0.498317773355642
0.038492381716118684,0.5360082304526749,0.7601213,0.9615076182838813,0.5360082304526749,0.4975158487365562
0.038492381716118684,0.5421810699588477,0.7562611,0.9615076182838813,0.5421810699588477,0.503688688242729
0.03929430633520449,0.5421810699588477,0.7561038,0.9607056936647955,0.5421810699588477,0.5028867636236433
0.03929430633520449,0.5432098765432098,0.7550849,0.9607056936647955,0.5432098765432098,0.5039155702080054
0.0408981555733761,0.5432098765432098,0.75417984,0.9591018444266239,0.5432098765432098,0.5023117209698338
0.0408981555733761,0.5442386831275721,0.753901,0.9591018444266239,0.5442386831275721,0.503340527554196
0.04330392943063352,0.5442386831275721,0.75285274,0.9566960705693665,0.5442386831275721,0.5009347536969385
0.04330392943063352,0.5483539094650206,0.75023353,0.9566960705693665,0.5483539094650206,0.5050499800343871
0.044105854049719326,0.5483539094650206,0.7492801,0.9558941459502807,0.5483539094650206,0.5042480554153013
0.044105854049719326,0.5493827160493827,0.74898595,0.9558941459502807,0.5493827160493827,0.5052768619996634
0.046511627906976744,0.5493827160493827,0.74736935,0.9534883720930233,0.5493827160493827,0.502871088142406
0.046511627906976744,0.5524691358024691,0.7458462,0.9534883720930233,0.5524691358024691,0.5059575078954924
0.04731355252606255,0.5524691358024691,0.74480003,0.9526864474739375,0.5524691358024691,0.5051555832764066
0.04731355252606255,0.5534979423868313,0.7438136,0.9526864474739375,0.5534979423868313,0.5061843898607687
0.04971932638331997,0.5534979423868313,0.7430131,0.95028067361668,0.5534979423868313,0.5037786160035113
0.04971932638331997,0.5545267489711934,0.7424689,0.95028067361668,0.5545267489711934,0.5048074225878734
0.05052125100240577,0.5545267489711934,0.74159163,0.9494787489975942,0.5545267489711934,0.5040054979687876
0.05052125100240577,0.5617283950617284,0.73542976,0.9494787489975942,0.5617283950617284,0.5112071440593227
0.052125100240577385,0.5617283950617284,0.733736,0.9478748997594226,0.5617283950617284,0.5096032948211511
0.052125100240577385,0.5637860082304527,0.73158324,0.9478748997594226,0.5637860082304527,0.5116609079898753
0.05292702485966319,0.5637860082304527,0.7308082,0.9470729751403368,0.5637860082304527,0.5108589833707895
0.05292702485966319,0.565843621399177,0.7290638,0.9470729751403368,0.565843621399177,0.5129165965395138
0.053728949478749,0.565843621399177,0.7278385,0.946271050521251,0.565843621399177,0.512114671920428
0.053728949478749,0.5679012345679012,0.72663355,0.946271050521251,0.5679012345679012,0.5141722850891522
0.05533279871692061,0.5679012345679012,0.72420114,0.9446672012830793,0.5679012345679012,0.5125684358509806
0.05533279871692061,0.5689300411522634,0.72389114,0.9446672012830793,0.5689300411522634,0.5135972424353428
0.056134723336006415,0.5689300411522634,0.72301054,0.9438652766639936,0.5689300411522634,0.512795317816257
0.056134723336006415,0.5946502057613169,0.70446426,0.9438652766639936,0.5946502057613169,0.5385154824253104
0.05934242181234964,0.5946502057613169,0.7024931,0.9406575781876504,0.5946502057613169,0.5353077839489673
