false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.07056936647955092,0.7705761316872428,0.6035158,0.9294306335204491,0.7705761316872428,0.7000067652076919
0.07056936647955092,0.7716049382716049,0.6032972,0.9294306335204491,0.7716049382716049,0.701035571792054
0.07137129109863673,0.7716049382716049,0.5979609,0.9286287089013633,0.7716049382716049,0.7002336471729682
0.07137129109863673,0.772633744855967,0.59478176,0.9286287089013633,0.772633744855967,0.7012624537573303
0.07618283881315156,0.772633744855967,0.58852124,0.9238171611868484,0.772633744855967,0.6964509060428155
0.07618283881315156,0.7757201646090535,0.586397,0.9238171611868484,0.7757201646090535,0.6995373257959019
0.07698476343223737,0.7757201646090535,0.58623403,0.9230152365677626,0.7757201646090535,0.6987354011768161
0.07698476343223737,0.7767489711934157,0.585168,0.9230152365677626,0.7767489711934157,0.6997642077611783
0.08019246190858059,0.7767489711934157,0.5812628,0.9198075380914195,0.7767489711934157,0.6965565092848351
0.08019246190858059,0.7777777777777778,0.5764138,0.9198075380914195,0.7777777777777778,0.6975853158691971
0.0817963111467522,0.7777777777777778,0.5746023,0.9182036888532478,0.7777777777777778,0.6959814666310256
0.0817963111467522,0.779835390946502,0.5739429,0.9182036888532478,0.779835390946502,0.6980390797997498
0.08500400962309543,0.779835390946502,0.5579075,0.9149959903769046,0.779835390946502,0.6948313813234066
0.08500400962309543,0.7808641975308642,0.55788124,0.9149959903769046,0.7808641975308642,0.6958601879077688
0.08981555733761026,0.7808641975308642,0.5546649,0.9101844426623897,0.7808641975308642,0.691048640193254
0.08981555733761026,0.7839506172839507,0.55191773,0.9101844426623897,0.7839506172839507,0.6941350599463404
0.09061748195669607,0.7839506172839507,0.5485813,0.909382518043304,0.7839506172839507,0.6933331353272546
0.09061748195669607,0.7860082304526749,0.54747874,0.909382518043304,0.7860082304526749,0.6953907484959788
0.09141940657578188,0.7860082304526749,0.546743,0.9085805934242182,0.7860082304526749,0.694588823876893
0.09141940657578188,0.7890946502057613,0.5448003,0.9085805934242182,0.7890946502057613,0.6976752436299795
0.0946271050521251,0.7890946502057613,0.5338505,0.9053728949478749,0.7890946502057613,0.6944675451536362
0.0946271050521251,0.7901234567901234,0.5332404,0.9053728949478749,0.7901234567901234,0.6954963517379983
0.0954290296712109,0.7901234567901234,0.53254485,0.9045709703287891,0.7901234567901234,0.6946944271189125
0.0954290296712109,0.7911522633744856,0.5319785,0.9045709703287891,0.7911522633744856,0.6957232337032747
0.09623095429029671,0.7911522633744856,0.53077877,0.9037690457097033,0.7911522633744856,0.6949213090841889
0.09623095429029671,0.7921810699588477,0.53044885,0.9037690457097033,0.7921810699588477,0.695950115668551
0.09703287890938252,0.7921810699588477,0.527935,0.9029671210906175,0.7921810699588477,0.6951481910494652
0.09703287890938252,0.7942386831275721,0.5211828,0.9029671210906175,0.7942386831275721,0.6972058042181896
0.09943865276663993,0.7942386831275721,0.515571,0.90056134723336,0.7942386831275721,0.6948000303609321
0.09943865276663993,0.7962962962962963,0.512204,0.90056134723336,0.7962962962962963,0.6968576435296563
0.10104250200481155,0.7962962962962963,0.5074838,0.8989574979951884,0.7962962962962963,0.6952537942914847
0.10104250200481155,0.7983539094650206,0.5059899,0.8989574979951884,0.7983539094650206,0.697311407460209
0.10344827586206896,0.7983539094650206,0.49827364,0.896551724137931,0.7983539094650206,0.6949056336029517
0.10344827586206896,0.8034979423868313,0.48870125,0.896551724137931,0.8034979423868313,0.7000496665247623
0.10505212510024058,0.8034979423868313,0.48694497,0.8949478748997595,0.8034979423868313,0.6984458172865907
0.10505212510024058,0.8045267489711934,0.48653868,0.8949478748997595,0.8045267489711934,0.6994746238709528
0.10585404971932638,0.8045267489711934,0.48553592,0.8941459502806737,0.8045267489711934,0.698672699251867
0.10585404971932638,0.8055555555555556,0.48546308,0.8941459502806737,0.8055555555555556,0.6997015058362293
0.10665597433841219,0.8055555555555556,0.48159805,0.8933440256615878,0.8055555555555556,0.6988995812171434
0.10665597433841219,0.8096707818930041,0.47634313,0.8933440256615878,0.8096707818930041,0.7030148075545919
0.10986367281475541,0.8096707818930041,0.47254822,0.8901363271852446,0.8096707818930041,0.6998071090782487
0.10986367281475541,0.8106995884773662,0.47244224,0.8901363271852446,0.8106995884773662,0.7008359156626108
0.11066559743384122,0.8106995884773662,0.47143897,0.8893344025661588,0.8106995884773662,0.700033991043525
0.11066559743384122,0.8117283950617284,0.47058558,0.8893344025661588,0.8117283950617284,0.7010627976278873
0.11226944667201283,0.8117283950617284,0.4695868,0.8877305533279871,0.8117283950617284,0.6994589483897156
0.11226944667201283,0.8127572016460906,0.46330702,0.8877305533279871,0.8127572016460906,0.7004877549740778
0.11307137129109864,0.8127572016460906,0.45739082,0.8869286287089013,0.8127572016460906,0.6996858303549919
0.11307137129109864,0.8179012345679012,0.45144907,0.8869286287089013,0.8179012345679012,0.7048298632768025
0.11467522052927025,0.8179012345679012,0.44995037,0.8853247794707297,0.8179012345679012,0.7032260140386309
0.11467522052927025,0.8189300411522634,0.44794342,0.8853247794707297,0.8189300411522634,0.7042548206229932
0.11547714514835605,0.8189300411522634,0.44479832,0.884522854851644,0.8189300411522634,0.7034528960039074
0.11547714514835605,0.8199588477366255,0.44433758,0.884522854851644,0.8199588477366255,0.7044817025882695
0.11708099438652766,0.8199588477366255,0.43919984,0.8829190056134724,0.8199588477366255,0.7028778533500979
0.11708099438652766,0.8209876543209876,0.43584368,0.8829190056134724,0.8209876543209876,0.70390665993446
0.11788291900561347,0.8209876543209876,0.4353322,0.8821170809943866,0.8209876543209876,0.7031047353153742
0.11788291900561347,0.8220164609053497,0.43380406,0.8821170809943866,0.8220164609053497,0.7041335418997363
0.11948676824378508,0.8220164609053497,0.43348053,0.8805132317562149,0.8220164609053497,0.7025296926615646
0.11948676824378508,0.823045267489712,0.43280977,0.8805132317562149,0.823045267489712,0.7035584992459268
0.1210906174819567,0.823045267489712,0.42661524,0.8789093825180433,0.823045267489712,0.7019546500077553
0.1210906174819567,0.8240740740740741,0.42658922,0.8789093825180433,0.8240740740740741,0.7029834565921174
0.1218925421010425,0.8240740740740741,0.42580867,0.8781074578989575,0.8240740740740741,0.7021815319730316
0.1218925421010425,0.8292181069958847,0.41724744,0.8781074578989575,0.8292181069958847,0.7073255648948422
